id,name,adset_id,campaign_id,status,creative,tracking_specs,conversion_specs,created_time,updated_time,creative_details
23847017751300177,Product Ads - Smart Lookalike Gift Collection carouselProducts,23847017750730177,23847017750660177,PAUSED,{'id': '23847062540130177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990730860971753']}, {'action.type': ['link_click'], 'post': ['3990730860971753'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:17:59-0500,2021-08-18T17:11:52-0400,{}
23847017763080177,Product Ads - Warm Visitors Mini Collection carouselProducts,23847017761900177,23847017761480177,PAUSED,{'id': '23847062541690177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990731874304985']}, {'action.type': ['link_click'], 'post': ['3990731874304985'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:19:37-0500,2021-08-18T17:11:51-0400,{}
23848616248640177,1-time customers(Testimonial) - High AOV Customers High Revenue Products carouselProducts,23848616247930177,23848236416450177,PAUSED,{'id': '23848616248510177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4521209841257183'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4521209841257183']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-08-04T07:06:19-0400,2021-08-18T17:11:48-0400,{}
23848616248310177,1-time customers(Testimonial) - High AOV Customers Best Sellers carouselProducts,23848616247930177,23848236416450177,PAUSED,{'id': '23848616248190177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4521209571257210'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4521209571257210']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-08-04T07:06:12-0400,2021-08-18T17:11:47-0400,{}
23848320242600177,Collection Page Ads - Top Customers Combo video,23848236416610177,23848236416450177,PAUSED,{'id': '23848432731560177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4444382872273214'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4444382872273214']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-22T13:32:00-0400,2021-08-18T17:11:44-0400,{}
23848456665900177,Product Ads - Top Customers Combo Best Sellers carouselProducts,23848236416610177,23848236416450177,PAUSED,{'id': '23848456665650177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4454262651285236']}, {'action.type': ['link_click'], 'post': ['4454262651285236'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-12T05:06:25-0400,2021-08-18T17:11:43-0400,{}
23848456666430177,Product Ads - Top Customers Combo High Revenue Products carouselProducts,23848236416610177,23848236416450177,PAUSED,{'id': '23848456666300177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4454262871285214'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4454262871285214']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-12T05:06:30-0400,2021-08-18T17:11:42-0400,{}
23848242116710177,Homepage Ads - Smart Lookalike video,23848236427140177,23848236416450177,PAUSED,{'id': '23848242116560177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4366057893439046']}, {'action.type': ['link_click'], 'post': ['4366057893439046'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-10T06:28:42-0400,2021-08-18T17:11:40-0400,{}
23848616246530177,1-time customers(Testimonial) - mini purchasers carouselProducts,23848616246310177,23848236416450177,PAUSED,{'id': '23848616246420177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4521208727923961'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4521208727923961']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-08-04T07:05:51-0400,2021-08-18T17:11:39-0400,{}
23848556925760177,Tree Ads - Trees High Revenue Products carouselProducts,23848556921670177,23848236416450177,PAUSED,{'id': '23848556925600177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4496136963764471'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4496136963764471']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-26T15:18:34-0400,2021-08-18T17:11:36-0400,{}
23848556922720177,Tree Ads - Trees Best Sellers carouselProducts,23848556921670177,23848236416450177,PAUSED,{'id': '23848556922570177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4496135973764570'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4496135973764570']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-26T15:18:11-0400,2021-08-18T17:11:36-0400,{}
23848556924870177,Tree Ads - Trees Mini Collection carouselProducts,23848556921670177,23848236416450177,PAUSED,{'id': '23848556924570177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4496136590431175']}, {'action.type': ['link_click'], 'post': ['4496136590431175'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-26T15:18:26-0400,2021-08-18T17:11:35-0400,{}
23848556923710177,Tree Ads - Trees Petite Collection carouselProducts,23848556921670177,23848236416450177,PAUSED,{'id': '23848556923430177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4496136297097871']}, {'action.type': ['link_click'], 'post': ['4496136297097871'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-26T15:18:19-0400,2021-08-18T17:11:34-0400,{}
23848616247410177,1-time customers(Testimonial) - petite buyers carouselProducts,23848616246700177,23848236416450177,PAUSED,{'id': '23848616247230177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4521208991257268']}, {'action.type': ['link_click'], 'post': ['4521208991257268'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-08-04T07:05:57-0400,2021-08-18T17:11:33-0400,{}
23848326153180177,Collection Page Ads - Broad Audience video,23848326152470177,23848236416450177,PAUSED,{'id': '23848432730360177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4444382495606585'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4444382495606585']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-23T08:31:41-0400,2021-08-18T17:11:30-0400,{}
23847017757350177,Product Ads - Interests Mini Collection carouselProducts,23847017756130177,23847017754090177,PAUSED,{'id': '23847062530150177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['3990728997638606'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990728997638606']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:18:56-0500,2021-08-18T17:11:28-0400,{}
23847017756490177,Product Ads - Interests Gift Collection carouselProducts,23847017756130177,23847017754090177,PAUSED,{'id': '23847062529730177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['3990728700971969'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990728700971969']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:18:50-0500,2021-08-18T17:11:27-0400,{}
23847017760440177,Product Ads - Interests Gift Collection carouselProducts,23847017759730177,23847017754090177,PAUSED,{'id': '23847062535100177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990730477638458']}, {'action.type': ['link_click'], 'post': ['3990730477638458'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:19:15-0500,2021-08-18T17:11:26-0400,{}
23847017761210177,Product Ads - Interests Mini Collection carouselProducts,23847017759730177,23847017754090177,PAUSED,{'id': '23847062539750177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990730624305110']}, {'action.type': ['link_click'], 'post': ['3990730624305110'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:19:21-0500,2021-08-18T17:11:25-0400,{}
23847017759260177,Product Ads - Interests Mini Collection carouselProducts,23847017757510177,23847017754090177,PAUSED,{'id': '23847062530840177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['3990729560971883'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990729560971883']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:19:08-0500,2021-08-18T17:11:24-0400,{}
23847017758440177,Product Ads - Interests Gift Collection carouselProducts,23847017757510177,23847017754090177,PAUSED,{'id': '23847062530440177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990729224305250']}, {'action.type': ['link_click'], 'post': ['3990729224305250'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:19:02-0500,2021-08-18T17:11:23-0400,{}
23847017755830177,Product Ads - Interests Mini Collection carouselProducts,23847017754340177,23847017754090177,PAUSED,{'id': '23847062532480177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990730114305161']}, {'action.type': ['link_click'], 'post': ['3990730114305161'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:18:43-0500,2021-08-18T17:11:22-0400,{}
23847017755040177,Product Ads - Interests Gift Collection carouselProducts,23847017754340177,23847017754090177,PAUSED,{'id': '23847062531620177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['3990729734305199'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['3990729734305199']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-01-28T04:18:37-0500,2021-08-18T17:11:21-0400,{}
23848236419770177,Product Ads - Add-To-Cart (Dynamic) carouselProducts,23848236418040177,23848236417570177,PAUSED,{'id': '23848418505190177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4439512762760225']}, {'action.type': ['link_click'], 'post': ['4439512762760225'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['5609206795819260']}]",2021-06-09T15:52:28-0400,2021-08-08T05:47:40-0400,{}
23848236421440177,Product Ads - Prospective Audience carouselProducts,23848236420530177,23848236417570177,PAUSED,{'id': '23848418505470177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4439513066093528']}, {'action.type': ['link_click'], 'post': ['4439513066093528'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['5609206795819260']}]",2021-06-09T15:52:37-0400,2021-07-12T05:07:52-0400,{}
23848305261140177,Product Ads - Recent Visitors carouselProducts,23848305260740177,23848236412050177,PAUSED,{'id': '23848418503640177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4439512292760272'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4439512292760272']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-20T05:05:40-0400,2021-07-12T05:07:51-0400,{}
23848236415530177,Product Ads - Top Customers Combo carouselProducts,23848236414970177,23848236412050177,PAUSED,{'id': '23848418504270177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4439512429426925']}, {'action.type': ['link_click'], 'post': ['4439512429426925'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-09T15:52:11-0400,2021-07-12T05:07:50-0400,{}
23848236417240177,Product Ads - Top Customers Combo carouselProducts,23848236416610177,23848236416450177,PAUSED,{'id': '23848418506740177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4439513422760159'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4439513422760159']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-09T15:52:18-0400,2021-07-12T05:07:47-0400,{}
23848369022000177,Product Ads - Top Customers Combo carouselProducts,23848351489320177,23848351489270177,PAUSED,{'id': '23848369021060177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4420549341323234']}, {'action.type': ['link_click'], 'post': ['4420549341323234'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-30T03:02:35-0400,2021-07-06T15:53:19-0400,{}
23848400178990177,Custom Page Ads - Top Customers Combo video,23848351489320177,23848351489270177,PAUSED,{'id': '23848400178880177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4433387670039401']}, {'action.type': ['link_click'], 'post': ['4433387670039401'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-04T16:30:00-0400,2021-07-06T15:53:16-0400,{}
23848351490310177,Petite Collection page ads - Top Customers Combo carousel,23848351489320177,23848351489270177,PAUSED,{'id': '23848384475750177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4426433654068136'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4426433654068136']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-27T07:13:16-0400,2021-07-06T15:53:15-0400,{}
23848369005810177,Product Ads - Add-To-Cart (Dynamic) carouselProducts,23848369003470177,23848368999820177,PAUSED,{'id': '23848369005150177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4420543664657135'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4420543664657135']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['5609206795819260']}]",2021-06-30T03:00:00-0400,2021-07-06T15:53:13-0400,{}
23848369018580177,Product Ads - Prospective Audience carouselProducts,23848369017640177,23848368999820177,PAUSED,{'id': '23848369018100177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4420548051323363']}, {'action.type': ['link_click'], 'post': ['4420548051323363'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['5609206795819260']}]",2021-06-30T03:01:44-0400,2021-07-06T15:53:10-0400,{}
23848369015320177,Product Ads - Product Views (Dynamic) carouselProducts,23848369010890177,23848368999820177,PAUSED,{'id': '23848369013450177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4420546887990146']}, {'action.type': ['link_click'], 'post': ['4420546887990146'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['5609206795819260']}]",2021-06-30T03:01:01-0400,2021-07-06T15:53:04-0400,{}
23848351487150177,Petite Collection page ads - Warm Visitors carousel,23848351486360177,23848351486270177,PAUSED,{'id': '23848351487030177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4412723268772508']}, {'action.type': ['link_click'], 'post': ['4412723268772508'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-27T07:12:33-0400,2021-07-06T15:52:59-0400,{}
23848368969360177,Product Ads - Warm Visitors carouselProducts,23848351486360177,23848351486270177,PAUSED,{'id': '23848368969110177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4420539647990870'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4420539647990870']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-30T02:57:42-0400,2021-07-06T15:52:58-0400,{}
23848384479780177,Custom Page Ads - Warm Visitors video,23848351486360177,23848351486270177,PAUSED,{'id': '23848384479610177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4426436214067880']}, {'action.type': ['link_click'], 'post': ['4426436214067880'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-02T04:50:56-0400,2021-07-06T15:52:56-0400,{}
23848384478580177,Custom Page Ads - Top Customers Combo video,23848351488170177,23848351486270177,PAUSED,{'id': '23848384477780177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4426435617401273']}, {'action.type': ['link_click'], 'post': ['4426435617401273'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-02T04:50:41-0400,2021-07-06T15:52:52-0400,{}
23848368989570177,Product Ads - Top Customers Combo carouselProducts,23848351488170177,23848351486270177,PAUSED,{'id': '23848368985160177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4420541411324027']}, {'action.type': ['link_click'], 'post': ['4420541411324027'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-30T02:58:41-0400,2021-07-06T15:52:51-0400,{}
23848351488820177,Petite Collection page ads - Top Customers Combo carousel,23848351488170177,23848351486270177,PAUSED,{'id': '23848351488710177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4412724632105705']}, {'action.type': ['link_click'], 'post': ['4412724632105705'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-27T07:13:02-0400,2021-07-06T15:52:50-0400,{}
23848384477100177,Custom Page Ads - Add-To-Cart video,23848351487320177,23848351486270177,PAUSED,{'id': '23848384476850177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4426434524068049'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4426434524068049']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-07-02T04:50:26-0400,2021-07-06T15:52:47-0400,{}
23848351487840177,Petite Collection page ads - Add-To-Cart carousel,23848351487320177,23848351486270177,PAUSED,{'id': '23848384481600177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4426436657401169']}, {'action.type': ['link_click'], 'post': ['4426436657401169'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-27T07:12:47-0400,2021-07-06T15:52:46-0400,{}
23848242120010177,Homepage Ads - Top Customers Combo video,23848236416610177,23848236416450177,PAUSED,{'id': '23848242119640177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4366058536772315'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4366058536772315']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-10T06:28:57-0400,2021-06-20T05:18:15-0400,{}
23848242113040177,Homepage Ads - Top Customers Combo video,23848236414970177,23848236412050177,PAUSED,{'id': '23848242111910177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4366057110105791'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4366057110105791']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-10T06:28:28-0400,2021-06-20T05:18:12-0400,{}
23848242107200177,Homepage Ads - Warm Visitors video,23848236412300177,23848236412050177,PAUSED,{'id': '23848266449420177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4367976479913854'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4367976479913854']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-10T06:28:11-0400,2021-06-14T13:31:12-0400,{}
23847104504680177,Product Ads - Product Views (Dynamic)  carouselProducts,23847104504300177,23847104503240177,PAUSED,{'id': '23848233132070177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4363234943721341']}, {'action.type': ['link_click'], 'post': ['4363234943721341'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['4151397124887752']}]",2021-02-08T01:43:48-0500,2021-06-09T14:45:06-0400,{}
23847104503910177,Product Ads - Add-To-Cart (Dynamic)  carouselProducts,23847104503430177,23847104503240177,PAUSED,{'id': '23848233131100177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4363234650388037'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4363234650388037']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['4151397124887752']}]",2021-02-08T01:43:41-0500,2021-06-09T14:45:03-0400,{}
23847104505350177,Product Ads - Prospective Audience  carouselProducts,23847104504940177,23847104503240177,PAUSED,{'id': '23847104505180177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005548669489972']}, {'action.type': ['link_click'], 'post': ['4005548669489972'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_engagement'], 'conversion_id': ['4151397124887752']}]",2021-02-08T01:43:55-0500,2021-06-09T14:45:00-0400,{}
